user_id,problem_id,content,option,answer,concept_id,course_id,course_name,is_correct,score,attempts,submit_time,student_persona
U_14956092,Pm_146636,"在less命令中查找字符串时,可以用那两个按键在查找到的字符串之间跳转。","{'A': 'd 和 u', 'B': 'n和p', 'C': 'n 和 N', 'D': 'p 和 P'}","[""C""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-21 22:48:23,
U_14956092,Pm_146637,关于tail和head命令，下面哪些描述是正确的。,"{'A': 'head默认情况下显示文件的头5行', 'B': 'tail只能同时查看一个文本文件', 'C': '这一对命令经常被用来查看日志文件', 'D': '可以用 -n 选项（n为一个自然数）来指定tail和head要显示的行数'}","[""C"", ""D""]",K_显示文件_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-21 22:48:39,
U_14956092,Pm_146638,关于less命令，下面哪些描述是正确的？,"{'A': 'less命令不将文本文件内容直接输出到命令行上', 'B': '可以用上下箭头按键来上下翻页', 'C': 'less命令中可以说使用 “:关键字” 在文本文件中查找特定字符串', 'D': '用ctrl+X可以退出less'}","[""A""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-21 22:48:58,
U_14956092,Pm_146639,关cat命令，下面哪些描述是正确的？,"{'A': 'cat命令可以用来合并多个文本文件', 'B': 'cat命令可以在输出文本的时候，为文本标上行号', 'C': '适用于查看任意大小的文本文件', 'D': '可以用上下箭头键来滚动查看文件内容'}","[""A"", ""B""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-21 22:49:28,
U_14956092,Pm_146640,下面那些命令可以将当前目录下的名为file.txt文本文件中的所有小写t都替换成大写T。,"{'A': 'tr ‘t’ ‘T’  file.txt', 'B': 'tr ‘t’ ‘T’ file.txt', 'C': 'cut ‘t’ ‘T’ file.txt', 'D': 'cut ‘t’ ‘T’ file.txt'}","[""A""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-23 09:49:31,
U_14956092,Pm_146641,"如何将ls -l file01 file02 命令的标准输出重定向到名为stdout.txt的文件中,并将错误输出重忽略.","{'A': 'ls -l file01 file02 1>stdout.txt 2>/dev/zeros', 'B': 'ls -l file01 file02 &>stdout.txt 2>/dev/null', 'C': 'ls -l file01 file02 &>stdout.txt 2>dev/nul', 'D': 'ls -l file01 file02 2>dev/null 1>stderr.txt'}","[""B""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-23 09:50:24,
U_14956092,Pm_146642,关于如下命令，哪个说法是错误的？sort -k3 &lt;&lt;EOF&gt;002 张三 5500&gt;005 李四 6600 &gt;009 王五 5120&gt;EOF,"{'A': '该命令使用了输入重定向的Here Document功能', 'B': 'EOF是输入文件的界定符，是固定的', 'C': '该命令的输出将对输入内容按字段三排序', 'D': '界定符EOF一定要顶格写，前面不能有任何字符，后面也不能有任何字符'}","[""B""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-23 09:52:02,
U_14956092,Pm_146643,关Linux中的输入输出重定向，下面哪些描述是正确的?,"{'A': '标准输出流（stdout），显示来自命令的输出，文件描述符是 0', 'B': '标准输入流（stdin），向命令提供输入，文件描述符是 1', 'C': '对于任何一条linux 命令,其结果都是通过stdout输出到输出设备上；', 'D': 'Linux中使用> 和>> 操作符来重定向标准输出', 'E': '标准输入重定向是让命令从指定文件中获取输入而非从stdin中获取输入。'}","[""D"", ""E""]",K_标准输入流_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-23 09:52:52,
U_14956092,Pm_146644,"关于命令echo -e ""1 applen2 pearn3 banana""&gt;&gt;fruit.txt，下面哪些描述是错误的。","{'A': '这个命令将echo的输出重定向到了fruit.txt文件中。', 'B': 'fruit.txt文件中如果原有内容将被覆盖', 'C': 'echo的输出重定向将追加到fruit.txt文件最后', 'D': '如果fruit文件不存在，命令将出错'}","[""B"", ""D""]",K_追加_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-23 09:53:14,
U_14956092,Pm_146645,关Linux中的管道，下面哪些描述是正确的?,"{'A': '管道就是一种特殊的输入输出重定向', 'B': '就是将一个命令的标准输出重定向为另一个一个命令的标准输入', 'C': '完成复杂任务往往需要构造命令管道', 'D': '所有命令都可以用于构造管道'}","[""A"", ""B"", ""C""]",,C_680747,Linux系统管理,1,2.0,1,2020-05-23 09:53:34,
U_14956092,Pm_146646,"显示/etc/passwd文件中的带有root字样的行,并存储到一个名为root.txt的文件中,下面哪些做法是对的。","{'A': 'cat /etc/passwd|grep root>root.txt', 'B': 'cat /etc/passwd|grep root 1>root.txt', 'C': 'cat /etc/passwd|grep “root“ >root.txt', 'D': 'cat /etc/passwd|grep root 2>root.txt'}","[""A"", ""B"", ""C""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-23 09:54:21,
U_14956092,Pm_146647,分页查看ls -al /etc 命令的输出，下面哪些做法是对的？,"{'A': 'ls -al /etc|less', 'B': 'ls -al /etc|more', 'C': 'ls -al /etc >less', 'D': 'ls -al /etc|cat'}","[""A"", ""B"", ""C""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-23 09:55:24,
U_14956092,Pm_146648,"统计当前用户家目录中所有符号链接文件的个数,下面哪些做法是不对的?","{'A': 'ls -al ~|cut -c1|grep ""l""|wc -l', 'B': 'ls -al ~|cut -c1|grep ""l""|wc', 'C': 'ls -al ~|cut -f1|grep ""l""|wc -l', 'D': 'ls -l ~|cut -c1|grep ""l""|wc -l'}","[""B"", ""C"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-23 09:57:31,
U_14956092,Pm_146650,下面哪个命令表示不保存强制退出vi。,"{'A': ':wq', 'B': ':q', 'C': ':q!', 'D': ':!q'}","[""C""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-25 04:17:58,
U_14956092,Pm_146651,"关于vi,下面那些说法是错误的？","{'A': 'vi在几乎所有的Linux发行版本中都有预装', 'B': 'vi最精简的版本是vi的小型版', 'C': 'vi 功能丰富，效率极高', 'D': 'vim是vi的改进版本,完美向前兼容vi'}","[""B""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-25 04:18:21,
U_14956092,Pm_146652,"关于vi中的动作指令,下面那些说法是正确的？","{'A': 'dd 指令表示删除光标所在行', 'B': 'x指令表示删除光标所在的前一个字符', 'C': 'u指令可以撤销操作', 'D': 'ctrl+r可以恢复操作', 'E': '以上这些指令都需要在命令行模式下输入'}","[""A"", ""C"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-05-25 04:19:02,
U_14956092,Pm_146653,"关于vi的模式,下面那些说法是正确的？","{'A': 'vi有四种基本模式', 'B': '在vi的命令行模式中，可以输入动作指令，如移动光标、删除、复制、粘贴等', 'C': '在vi的输入模式中，可以输入字符', 'D': '在输入模式中,按下ESC键可以来到一般模式中', 'E': '在一般 模式中按下:号可以来到命令行模式中'}","[""C"", ""D"", ""E""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-25 04:19:33,
U_14956092,Pm_146654,向下移动10行并定位到行尾，下面哪个做法是正确的？,"{'A': '10$', 'B': '10dd', 'C': '10j', 'D': '10k'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-25 04:19:57,
U_14956092,Pm_146655,将文本中所有的 stu不加确认替换为 Student ，下面哪些做法是对的？,"{'A': ':1,$s/stu/Student/g', 'B': ':1,$s/stu/Student/gc', 'C': ':1,$s/Student/stu/gc', 'D': ':1,$s/Student/stu/g'}","[""B""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-25 04:20:29,
U_14956092,Pm_146656,"移动到第15行, 向下复制10行,移动文本末尾,粘贴,下面哪个做法是对的？","{'A': '15G；10yy；G；p', 'B': '15$；10y；G；p', 'C': '15G；10y；$；p', 'D': '15$；10p；G；y'}","[""A""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-25 04:24:56,
U_14956092,Pm_146657,"将当前编辑的文件另存成一个名为file.bak 的文件,保存在当前工作目录下,下面哪个做法是对的？","{'A': ':w file.bak', 'B': ':s file.bak', 'C': ':wq file.bak', 'D': ':sq file.bak'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-25 04:26:37,
U_14956092,Pm_146659,显示用户的ID，以及所属用户组的ID要用到的命令是:,"{'A': 'su', 'B': 'who', 'C': 'id', 'D': 'finger'}","[""C""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-25 06:34:28,
U_14956092,Pm_146660,在CentOS中，默认情况下，虚拟用户的UID范围是:,"{'A': '1-499', 'B': '0-499', 'C': '0-500', 'D': '500以后'}","[""A""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-25 06:34:47,
U_14956092,Pm_146661,关于CentOS中的用户，描述错误的是：,"{'A': '虚拟用户是给系统的访客使用的', 'B': '根用户的UID是固定的', 'C': '虚拟用户使用的默认Shell是BASH', 'D': 'Linux是通过用户名来识别用户的身份的', 'E': '普通用户对系统有只有有限的权限'}","[""A"", ""C""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-25 06:35:17,
U_14956092,Pm_146662,关于Linux中的用户组，描述错误的是：,"{'A': '用户组的身份标识叫做GID', 'B': '一个用户只能从属于一个用户组', 'C': '一个用户组能够包含多个用户', 'D': '在同一时刻，一个用户的主用户组只能有一个', 'E': '每个用户都必定从属于一个与用户同名的独立的私有用户组'}","[""B"", ""E""]",K_用户组_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-25 06:36:02,
U_14956092,Pm_146663,用户的主用户组属性将影响到：,"{'A': '用户创建的文件属性', 'B': '用户对于文件的访问权限', 'C': '用户是否为虚拟用户', 'D': '用户能否被删除'}","[""A"", ""B""]",K_文件属性_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-25 06:36:25,
U_14956092,Pm_146664,id命令能够查看的用户信息有：,"{'A': '用户的创建时间', 'B': '用户的主用户组', 'C': '用户从属的用户组名', 'D': '用户家目录'}","[""B"", ""C""]",K_用户组_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-25 06:36:42,
U_14956092,Pm_146665,finger命令能够查看的用户信息有:,"{'A': '用户上一次登录时间', 'B': '用户名', 'C': '用户家目录', 'D': '用户ID'}","[""A"", ""B"", ""C""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-25 06:36:51,
U_14956092,Pm_146666,假设目前我们以nboocer用户登录系统，处在nboocer用户的家目录下，现在要切换到root用户，下面描述正确的是：,"{'A': '使用 su root 切换，需要输入root用户密码，切换后处在root用户家目录中。', 'B': '使用 su - root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'C': '使用 su -l root 切换，需要输入root用户密码，切换后处在root用户家目录中', 'D': '使用 su root 切换，需要输入nboocer用户密码，切换后处在nboocer家目录中', 'E': '使用 su - root 切换，需要输入nboocer用户密码，切换后处在root用户家目录中'}","[""B"", ""C""]",K_登录_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-25 06:37:45,
U_14956092,Pm_146667,关于切换用户命令su，下面描述正确的是：,"{'A': '由根用户切换普通用户时需要输入用户密码', 'B': '由普通用户切换根用户时需要输入用户密码', 'C': '由普通用户之间相互切换时需要输入用户密码', 'D': '由根用户切换为虚拟用户时需要输入用户密码', 'E': '切换用户身份后，对系统的访问权限也随之改变'}","[""B"", ""C"", ""E""]",K_虚拟用户_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-25 06:39:52,
U_14956092,Pm_146668,关于CentOS中的usermod命令，下面描述正确的是：,"{'A': '用-u选项修改用户的UID时，必须确保这个UID未曾被别人使用', 'B': '用–G来修改用户的从属用户组的时候，如果用户组不存在，Linux会自动创建这个用户组', 'C': '在用户已经登录系统的情况下，无法修改用户的UID', 'D': '在用户已经登录系统的情况下，可以用-l选项修改用户的用户名', 'E': '用-d选项修改用户的家目录时，必须确保要指定的目录已经存在'}","[""A"", ""C"", ""E""]",K_登录_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-25 06:40:23,
U_14956092,Pm_146669,关于CentOS中的groupdel命令，下面描述正确的是：,"{'A': '删除用户组时，会把从属于该用组的用户一并删除', 'B': '如果有用户将某用户组作为其主用户组，那么这个用户组是无法删除的', 'C': '删除用户组时，会把将该用组作为主用户组的用户一并删除', 'D': '只能够删除空用户组', 'E': '删除掉一个用户组的时，从属于该用户组的用户仍将保留'}","[""B"", ""E""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-25 06:40:52,
U_14956092,Pm_146670,关于CentOS中的修改用户组命令groupmod，下面描述正确的是：,"{'A': '随意更改用户组的 GID可能会造成系统混乱', 'B': '带选项–n可以修改用户组名', 'C': '更改用户组名可能会造成系统混乱', 'D': '如果有用户将某用户组作为其主用户组，那么在用户已经登录系统的情况下，无法修改这个用户组名'}","[""A"", ""B""]",K_登录_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-25 06:41:38,
U_14956092,Pm_146671,下面关于Linux系统用户管理的说法，哪些是错误的？,"{'A': '作为掌握根用户口令系统管理员，理论上最好只有一个', 'B': '要执行一个根用户才有权限执行的命令，必须先切换为根用户身份', 'C': '可以通过某种方法分配给普通用户一些合理的根用户“权力”', 'D': '系统中的根用户只能有一个', 'E': '要与其他人共享根用户权限，就需要告诉他根用户密码'}","[""B"", ""E""]",K_系统管理员_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-25 06:42:21,
U_14956092,Pm_146672,下面关于sudo命令的说法，哪些是正确的？,"{'A': '默认情况下，所有用户都能使用sudo命令', 'B': 'sudo命令的配置文件是/etc/sudoers', 'C': '默认情况下，sudoers文件中只有有关于root的配置', 'D': 'root用户能通过sudo命令以任意用户的身份执行任意命令'}","[""B"", ""C"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-05-25 06:42:36,
U_14956092,Pm_146673,关于在Linux中用的用户组配置文件，下面描述正确的是：,"{'A': '/etc/gshadow文件只有root用户才能够读写', 'B': '/etc/group的第四个字段为空，就表示该用户组中没有用户存在', 'C': '/etc/group中有多少行，系统中就有多少用户组', 'D': '定制一些关系结构比较复杂的权限模型时，设置用户组密码才有必要'}","[""A"", ""C"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-25 06:43:04,
U_14956092,Pm_146674,关于Linux中用的用户配置文件，下面描述正确的是：,"{'A': '/etc/passwd中存放着用户加密后的密码', 'B': '/etc/passwd中存放着用户的主用户组信息', 'C': '如果用户密码为空，/etc/passwd的第二个字段将出现叹号！或者星号 *', 'D': '/etc/shadow 中第三个字段表示的密码最后一次修改时间', 'E': '可以通过修改passwd 和 shadow文件的内容来修改用户属性'}","[""B"", ""D"", ""E""]",K_用户配置文件_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-25 06:43:33,
U_14956092,Pm_146676,fdisk命令中放弃修改并退出的指令是：,"{'A': 'q', 'B': 'quit', 'C': 'x', 'D': 'e'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-25 08:18:01,
U_14956092,Pm_146677,fdisk命令中将分区写入分区表的指令是：,"{'A': 'w', 'B': 's', 'C': 'r', 'D': 'ctrl+s'}","[""A""]",K_分区表_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-05-25 08:18:08,
U_14956092,Pm_146678,fdisk命令中查看Linux默认支持的文件系统类型的指令是:,"{'A': 'l', 'B': 'list', 'C': 'ls', 'D': 'f'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-25 08:18:24,
U_14956092,Pm_146679,将主机上第四块IDE硬盘的第三个主分区格式化为Windows兼容分区的命令是:,"{'A': 'mkfs -t vfat /dev/hdd3', 'B': 'mkfs -t vfat /dev/sdd3', 'C': 'mkfs -t fat32 /dev/hdd3', 'D': 'mkfs -t fat32 /dev/sdd3'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-25 08:18:50,
U_14956092,Pm_146680,将主机的第二块SCSI接口硬盘上的第2个格式化为ext4文件系统的逻辑分区以只读方式挂载到/tmp_disk目录上的命令是:,"{'A': 'mount -t ext4 -o rw /dev/sdb6 /tmp_disk', 'B': 'mount -t ext4 -o ro /dev/sdb2 /tmp_disk', 'C': 'mount -t ext4 -o ro /dev/sdb6 /tmp_disk', 'D': 'mount -t ext4 -o rw /dev/sdb6 /tmp_disk'}","[""C""]",K_逻辑分区_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-05-25 08:19:17,
U_14956092,Pm_146681,关于Linux中开机自动挂载分区配置文件/etc/fstab，下面描述正确的是:,"{'A': '第一个字段可以填入要开机挂载的设备名', 'B': '第一个字段可以填入要开机挂载的设备标签', 'C': '第一个字段可以填入要开机挂载的设备UUID', 'D': '第一个字段可以填入要开机挂载的设备别名'}","[""A"", ""B"", ""C""]",K_设备名_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-25 08:19:30,
U_14956092,Pm_146682,关于在/etc/fstab中设置用标签挂载分区，下面描述正确的是:,"{'A': '第一字段可以为 “LABEL=标签名”', 'B': '用标签可以避免开机自动挂载时因硬盘次序发生变化而出现的挂载错误', 'C': '主机上的分区标签是独一无二的', 'D': '为分区设置标签的命令叫etolabel'}","[""A"", ""B""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-25 08:19:57,
U_14956092,Pm_146683,关于在/etc/fstab中设置用UUID签挂载分区，下面描述正确的是：,"{'A': '主机上每个分区有一个唯一的UUID值', 'B': '分区的UUID值是可改变的', 'C': '用UUID来自动挂载分区是最安全保险的', 'D': '可以通过blkid 命令来为分区生成一个UUID'}","[""A"", ""C""]",,C_680747,Linux系统管理,1,2.0,1,2020-05-25 08:20:17,
U_14956092,Pm_146684,关于在fdisk -l 命令，下面描述正确的是：,"{'A': '可以查看硬盘的真实物理参数', 'B': '如果要查看的硬盘没有分区，那么不会有任何输出', 'C': '如果硬盘已经分好区，会显示硬盘的分区列表', 'D': '分区列表中的Id System 列显示的该分区的文件系统类型', 'E': '分区列表中的第二个字段boot对 Linux的 GRUB 引导装载程序没有意义'}","[""C"", ""E""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-25 08:21:23,
U_14956092,Pm_146685,关于Linux中挂载分区，下面描述正确的是：,"{'A': '划分并格式化好的分区要挂载到系统目录树中的某个目录上才能被访问', 'B': '分区只能够挂载在空目录上', 'C': '分区的挂载目录被称为挂载点', 'D': '所有类型的分区都能被挂载', 'E': '分区可以被同时挂载在不同的目录上'}","[""A"", ""C"", ""E""]",K_系统目录_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-25 08:22:00,
U_14956092,Pm_146686,关于Linux中卸载分区，下面描述正确的是：,"{'A': '可以用设备名来卸载分区', 'B': '如果分区中文件正在被访问，分区不可卸载', 'C': '可以用挂载点来卸载分区', 'D': '如果分区挂载在一个原本有文件存放着的目录上，分区卸载后，这些文件仍旧可访问'}","[""A"", ""B"", ""C"", ""D""]",K_设备名_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-25 08:23:08,
U_14956092,Pm_146687,主机上第三块SCSI接口的硬盘中第一个逻辑分区的设备文件名字是,"{'A': 'sdc1', 'B': 'sda1', 'C': 'sdc4', 'D': 'sda4', 'E': 'sdc5'}","[""E""]",K_逻辑分区_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-05-25 08:23:37,
U_14956092,Pm_146689,可以用哪个命令测试两台主机之间网络的连通性。,"{'A': 'ping', 'B': 'ifconfig', 'C': 'ipconfig', 'D': 'route'}","[""A""]",K_ipconfig_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-05-27 10:05:50,
U_14956092,Pm_146690,可以用那个命令测试DNS配置?,"{'A': 'dig', 'B': 'ifconfig', 'C': 'ping', 'D': 'trace'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-27 10:05:58,
U_14956092,Pm_146691,要将接口eth0 的ip 地址设置为172.19.18.15，子网掩码255.255.255.0 ，如下哪个命令可以达成？,"{'A': 'ipconfig eth0 172.19.18.15/255.255.255.0', 'B': 'ifconfig eth0 172.19.18.15 netmask 255.255.255.0', 'C': 'ifconfig eth0 172.19.18.15/24', 'D': 'ipconfig eth0 172.19.18.15 255.255.255.0'}","[""B""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-27 10:06:16,
U_14956092,Pm_146692,在CentOS中，ping命令默认发送四个数据包。,"{'true': '正确', 'false': '错误'}","[""false""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-27 10:06:28,
U_14956092,Pm_146693,除了IP地址、子网掩码和网关外，DHCP服务器还可以指定DNS服务器IP地址。,"{'true': '正确', 'false': '错误'}","[""true""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-27 10:06:38,
U_14956092,Pm_146694,回环接口为系统提供一个单机网络环境，一般用于网络程序的调试。,"{'true': '正确', 'false': '错误'}","[""true""]",K_调试_计算机科学与技术,C_680747,Linux系统管理,1,1.0,1,2020-05-27 10:06:45,
U_14956092,Pm_146695,关于Linux网络接口，下面描述正确的是：,"{'A': '网络接口指的就是我们主机上的网卡硬件及其驱动的集合', 'B': '接口关闭后就无法查看了', 'C': '只有根用户才能够查看和操纵网络接口', 'D': '网络接口可以用命令随时关闭和开启'}","[""A"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-05-27 10:07:08,
U_14956092,Pm_146696,关于ifconfig命令，下面描述正确的是：,"{'A': '直接键入ifconfig命令不带参数，可以查看系统中所有的网络接口', 'B': '默认情况下，每台主机上都有一个lo接口', 'C': '可以用 ifconfig eth0 on 命令来开启eth0接口', 'D': '可以用 ifconfig eth mtu 2000 将eth0接口的mtu值设置为2000', 'E': '用ifconfig来改变接口的所有配置参数都是临时的，如果系统重启,或者网络重启的话, 这些改变的参数是不会保留下来的.'}","[""B"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-27 10:07:34,
U_14956092,Pm_146697,关于修改主机名，下面那些说法是正确的：,"{'A': '需要修改/etc/sysconfig/network文件', 'B': '需要修改/etc/hosts文件', 'C': '需要修改/etc/sysconfig/network-scripts/ifcfg-eth0文件', 'D': '一般需要重启系统，让修改生效'}","[""A"", ""B"", ""D""]",K_主机名_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-27 10:08:38,
U_14956092,Pm_146698,关于修改Linux网络配置，下面描述正确的是：,"{'A': '在CentOS上可以用NetworkManager对网络进行配置', 'B': '在CentOS上可以用system-config-network对网络进行配置', 'C': '可以用chkconfig对网络进行配置', 'D': '可以直接编辑网络接口配置文件对网络进行配置'}","[""A"", ""B"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-05-27 10:08:55,
U_14956092,Pm_146699,关于为网络接口配置DHCP，下面那些说法是正确的：,"{'A': 'DHCP很方便，但是更容易发生配置错误', 'B': 'DHCP服务器可以指定接口的IP地址、子网掩码和网关', 'C': '默认情况下，CentOS使用DHCP协议配置接口网络参数', 'D': 'DHCP服务器还可以指定主机名'}","[""B"", ""C"", ""D""]",K_主机名_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-27 10:09:35,
U_14956092,Pm_146700,安装opera-12.16-1860.x86_64.rpm 软件包，输出（#）作为进度条，不显示详细信息.下面做法正确的是：,"{'A': 'rpm -ih opera-12.16-1860.x86_64.rpm', 'B': 'rpm -ivh opera-12.16-1860.x86_64.rpm', 'C': 'rpm -i opera-12.16-1860.x86_64.rpm', 'D': 'rpm -vh opera-12.16-1860.x86_64.rpm'}","[""A""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-27 10:39:12,
U_14956092,Pm_146701,用rpm查询系统中是否安装了firefox浏览器，下面做法正确的是：,"{'A': 'rpm -i firefox', 'B': 'rpm --list firefox', 'C': 'rpm -q firefox', 'D': 'rpm -l firefox'}","[""C""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-27 10:39:28,
U_14956092,Pm_146702,对于tsclient-0.132-6.i386.rpm 这个软件包来说，下面那些说法是正确的？,"{'A': 'tsclient是软件包的名字', 'B': '0.132-6是软件包的版本号', 'C': 'i386说明了该软件包适用于X86_64架构的主机', 'D': '.rpm的后缀名说明该软件包适用于红帽系列的Linux系统'}","[""A"", ""B"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-05-27 10:39:49,
U_14956092,Pm_146703,关于Linux中的软件管理，下面那些选项是正确的？,"{'A': '在某个Linux发行版下开发和编译的程序，直接放到另外一个Linux发行版下有可能性无法运行', 'B': '早期的Linux的软件都是通过源码来分发', 'C': 'RPM是所有Linux发现版本上的通用的软件包管理器', 'D': 'RPM是Linux下软件资源最丰富的软件包类型'}","[""A"", ""B"", ""D""]",K_软件资源_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-27 10:40:13,
U_14956092,Pm_146704,关于用rpm卸载软件，下面哪些说法是正确的：,"{'A': '使用-r选项', 'B': '使用-e选项', 'C': '卸载软件需要知道软件安装后包括版本号在内的全名', 'D': '卸载软件只需要知道软件名即可', 'E': '卸载一个软件可能会导致系统中别的软件无法使用'}","[""B"", ""C"", ""E""]",K_全名_计算机科学与技术,C_680747,Linux系统管理,0,0.0,1,2020-05-27 10:40:31,
U_14956092,Pm_146705,下面关于yum的说法那些是错误的？,"{'A': 'yum目的就是为了解决RPM管理软件包时的依赖关系难题', 'B': 'yum是一种区别于RPM软件封装模式', 'C': 'yum是红帽系列Linux中的默认软件管理器', 'D': 'yum客户端在安装软件时无需了解该软件包的依赖关系信息'}","[""B"", ""C""]",K_软件管理器_计算机科学与技术,C_680747,Linux系统管理,1,2.0,1,2020-05-27 10:40:56,
U_14956092,Pm_146706,关于yum命令，下列那些做法是正确的？,"{'A': 'yum install gcc 安装名为“gcc”的软件包', 'B': 'yum list gcc* 列出主机上已安装的名字以“gcc”打头的软件包', 'C': 'yum info gcc 查看名为gcc软件包的详细信息', 'D': 'yum remove gcc 卸载名为gcc软件包'}","[""A"", ""C"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-05-27 10:41:12,
U_14956092,Pm_146707,关于yum的info指令，下列哪些说法是正确的？,"{'A': '会显示软件包的大小', 'B': '会显示软件包的版本号', 'C': '会对软件包进行简短描述', 'D': '会显示该软包是否已经安装了'}","[""A"", ""B"", ""C"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-27 10:41:23,
U_14956092,Pm_146708,关于yum的list命令，下列哪些说法有误？,"{'A': 'yum list gcc 表示在软件源中查找本机上已安装的名为gcc软包', 'B': 'yum list available 表示列出软件源上所有可安装的软件包', 'C': 'yum list gcc表示在软件源中查找名字中包含“gcc”字样的软件包', 'D': 'yum list gcc表示在软件源中查找名为gcc的软件包'}","[""A"", ""D""]",,C_680747,Linux系统管理,0,0.0,1,2020-05-27 10:42:05,
U_14956092,Pm_146709,"用yum更新系统中gcc编译器,哪些说法是正确的？","{'A': 'yum install gcc', 'B': 'yum -u gcc', 'C': 'yum -i gcc', 'D': 'yum update gcc'}","[""D""]",,C_680747,Linux系统管理,1,1.0,1,2020-05-27 10:42:21,
U_14956092,Pm_146710,关于yum软件源优先级，下列哪些说法是正确的？,"{'A': '使用多个软件源时，有必要对软件源进行优先级排序', 'B': 'yum本身就有软件源优先级排序功能，无需额外下载插件', 'C': '软件源优先级在软件源配置文件中指定', 'D': '优先级值越大表明优先级越低'}","[""A"", ""C"", ""D""]",,C_680747,Linux系统管理,1,2.0,1,2020-05-27 10:42:34,
